BuildID,GPU_Tier,Motherboard_Chipset,GPU_Brand,Motherboard_Model,CPU_Brand,Motherboard_Brand,GPU_Model,CPU_Model,Component_Price_CPU,Component_Price_Motherboard,Component_Price_GPU,Assembly_Fee,Build_Notes,CPU_Tier,Motherboard_Tier,Total_Price
BUILD-03181,2,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i3-13100,3006000,4858808,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",2,3,19802968
BUILD-04702,2,Z790,NVIDIA,MSI Z790 MPG EDGE MONSTER HUNTER EDITION DDR5 ATX,Intel,MSI,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i3-13100,3006000,6306466,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",2,2,21250626
BUILD-19791,4,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,AMD Ryzen 7 9800X3D,10836000,6698216,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,2,62233976
BUILD-01882,5,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,6698216,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,1,89737976
BUILD-03436,1,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i3-13100,3006000,6913982,10056000,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",2,3,20175982
BUILD-07058,4,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,AMD Ryzen 9 7950X,10799040,5268737,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,1,37967537
BUILD-19100,2,Z790,NVIDIA,MSI Z790 MPG EDGE MONSTER HUNTER EDITION DDR5 ATX,Intel,MSI,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i3-13100,3006000,6306466,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",2,3,21250626
BUILD-07740,4,Z790,NVIDIA,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,Intel Core i3-13100,3006000,13725482,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,1,61431242
BUILD-02918,4,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,AMD Ryzen 7 7700X,5831520,5268737,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",4,3,33000017
BUILD-13889,5,Z690,NVIDIA,ASRock Z690M PG RIPTIDE/D5 DDR5 Micro ATX,Intel,Asrock,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i3-13100,3006000,3152443,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,3,78362203
BUILD-07815,4,Z690,AMD,ASRock Z690M PG RIPTIDE/D5 DDR5 Micro ATX,Intel,Asrock,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,Intel Core i5-13600K,7199760,3152443,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,3,32251963
BUILD-07243,4,Z790,AMD,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,Intel Core i3-13100,3006000,13725482,21599760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,3,38631242
BUILD-08174,2,B650,NVIDIA,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 7700X,5831520,4572965,11738160,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,2,22342645
BUILD-08182,3,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i7-13700K,9367920,4858808,19680000,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",4,2,34106728
BUILD-01929,5,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,4466531,71903760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,1,87506291
BUILD-08075,3,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i9-13900K,10416000,4018139,19680000,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,1,34314139
BUILD-07585,4,Z790,AMD,MSI Z790 MPG EDGE MONSTER HUNTER EDITION DDR5 ATX,Intel,MSI,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,Intel Core i9-13900K,10416000,6306466,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,3,38622226
BUILD-13872,5,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i3-13100,3006000,4018139,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,2,79227899
BUILD-03935,2,B650,AMD,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 9 7950X,10799040,4572965,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,1,22171765
BUILD-12414,2,Z690,NVIDIA,ASRock Z690M PG RIPTIDE/D5 DDR5 Micro ATX,Intel,Asrock,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i3-13100,3006000,3152443,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",2,2,18096603
BUILD-12053,5,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 7700X,5831520,4466531,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,3,82501811
BUILD-12499,1,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i7-13700K,9367920,4018139,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,2,23642059
BUILD-04895,2,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 7 9800X3D,10836000,4992114,6599760,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,3,22627874
BUILD-08908,3,B760,AMD,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,Intel Core i9-13900K,10416000,4858808,14399760,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,1,29874568
BUILD-06503,5,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i9-13900K,10416000,4858808,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",5,3,87478568
BUILD-03884,1,B760,AMD,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,Intel Core i9-13900K,10416000,4858808,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,19314568
BUILD-11715,5,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,6698216,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,3,89737976
BUILD-06306,5,Z790,NVIDIA,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i7-13700K,9367920,13725482,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,3,95297162
BUILD-08333,4,Z690,NVIDIA,ASRock Z690M PG RIPTIDE/D5 DDR5 Micro ATX,Intel,Asrock,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,Intel Core i3-13100,3006000,3152443,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,3,50858203
BUILD-02047,5,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i9-13900K,10416000,4858808,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",5,3,87478568
BUILD-09725,3,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,AMD Ryzen 7 9800X3D,10836000,4992114,19680000,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",3,2,35708114
BUILD-17461,3,B760,AMD,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,Intel Core i3-13100,3006000,4858808,14399760,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",2,2,22464568
BUILD-05082,2,Z790,AMD,MSI Z790 MPG EDGE MONSTER HUNTER EDITION DDR5 ATX,Intel,MSI,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,Intel Core i7-13700K,9367920,6306466,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,2,22474146
BUILD-09014,3,B760,AMD,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,Intel Core i9-13900K,10416000,6913982,14399760,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,2,31929742
BUILD-03848,4,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,AMD Ryzen 7 7700X,5831520,4992114,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",4,3,32723394
BUILD-02116,1,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,6698216,10056000,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",1,1,27790216
BUILD-05691,1,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i3-13100,3006000,6913982,10056000,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",2,2,20175982
BUILD-02126,1,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i3-13100,3006000,4858808,10056000,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",2,3,18120808
BUILD-02129,1,B650,AMD,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4572965,3839760,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",1,3,19448725
BUILD-03224,4,X870,AMD,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,6698216,21599760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,3,39433976
BUILD-02163,3,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i3-13100,3006000,4858808,19680000,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",2,1,27744808
BUILD-12997,5,B650,NVIDIA,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 9 7950X,10799040,4572965,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",5,2,87575765
BUILD-15806,2,B650,AMD,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 9 7950X,10799040,4466531,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,22065331
BUILD-02182,1,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,AMD Ryzen 9 7950X,10799040,4992114,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,26047154
BUILD-09857,3,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 7 7700X,5831520,4992114,14399760,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",4,3,25423394
BUILD-15821,5,B850,NVIDIA,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,5268737,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,2,88308497
BUILD-04591,1,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i9-13900K,10416000,4858808,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,25530808
BUILD-12664,4,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,Intel Core i5-13600K,7199760,4858808,44399760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,1,56758328
BUILD-19913,5,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i3-13100,3006000,6913982,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,2,82123742
BUILD-07688,5,Z790,NVIDIA,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i3-13100,3006000,13725482,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,1,88935242
BUILD-02971,2,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 9 7950X,10799040,4992114,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,22590914
BUILD-17210,4,B650,AMD,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4572965,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,3,37308725
BUILD-04398,2,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i3-13100,3006000,4858808,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",2,2,19802968
BUILD-09137,4,Z790,AMD,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,Intel Core i3-13100,3006000,13725482,21599760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,3,38631242
BUILD-13699,5,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,4466531,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,2,87506291
BUILD-15679,3,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i3-13100,3006000,4858808,19680000,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",2,3,27744808
BUILD-11219,5,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 7700X,5831520,4992114,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,3,83027394
BUILD-02280,2,B650,AMD,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 9 7950X,10799040,4572965,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,1,22171765
BUILD-12189,5,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 9 7950X,10799040,4466531,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",5,2,87469331
BUILD-02409,3,Z790,NVIDIA,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i9-13900K,10416000,13725482,19680000,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,2,44021482
BUILD-15781,5,B850,NVIDIA,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,5268737,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,3,88308497
BUILD-02317,5,B850,NVIDIA,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,5268737,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,3,88308497
BUILD-17677,5,B850,NVIDIA,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,5268737,71903760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,3,88308497
BUILD-04222,1,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i7-13700K,9367920,4858808,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,3,24482728
BUILD-15408,5,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,4992114,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,2,88031874
BUILD-13724,3,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i3-13100,3006000,4858808,19680000,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",2,3,27744808
